,file_name,class_augment,class,augment
53072,36447_5_0.jpg,1_T,1,T
93971,570801_0_0.jpg,0_T,0,T
37879,290122_0_2.jpg,1_F,1,F
82193,511070_1_0.jpg,0_T,0,T
64863,423694_0_0.jpg,0_T,0,T
90453,553682_1_0.jpg,0_T,0,T
4590,122667_8_0.jpg,1_T,1,T
10940,153607_1_0.jpg,0_T,0,T
25600,227127_0_1.jpg,1_F,1,F
28217,240403_1_0.jpg,1_T,1,T
42963,314570_0_0.jpg,0_T,0,T
91644,559642_0_0.jpg,0_T,0,T
30368,251897_0_0.jpg,0_T,0,T
18576,192953_2_1.jpg,1_F,1,F
29999,250008_0_0.jpg,0_T,0,T
25570,227003_2_1.jpg,1_F,1,F
21143,205299_2_0.jpg,1_T,1,T
59956,398133_0_0.jpg,0_T,0,T
21181,205473_0_0.jpg,1_T,1,T
44325,321794_1_1.jpg,1_F,1,F
77706,487931_3_1.jpg,1_F,1,F
71729,458650_4_0.jpg,1_T,1,T
27920,238808_1_1.jpg,1_F,1,F
53232,365123_3_0.jpg,0_T,0,T
42660,313334_3_0.jpg,0_T,0,T
83824,519320_1_0.jpg,0_T,0,T
38146,291665_0_0.jpg,0_T,0,T
7713,13763_2_0.jpg,0_T,0,T
99939,76776_1_0.jpg,0_T,0,T
32285,261597_1_0.jpg,0_T,0,T
18137,1906_0_0.jpg,0_T,0,T
33929,269918_3_0.jpg,0_T,0,T
64552,421952_1_0.jpg,0_T,0,T
9889,148422_2_2.jpg,1_F,1,F
85483,527834_0_0.jpg,0_T,0,T
91414,558678_0_2.jpg,1_F,1,F
89098,546562_1_0.jpg,0_T,0,T
39682,298622_0_0.jpg,0_T,0,T
52453,36149_6_2.jpg,1_F,1,F
97512,64_0_0.jpg,0_T,0,T
61570,40635_1_0.jpg,1_T,1,T
95704,579457_1_2.jpg,1_F,1,F
93735,569526_3_0.jpg,1_T,1,T
25743,227843_0_0.jpg,0_T,0,T
57951,388311_0_0.jpg,0_T,0,T
10010,148963_1_0.jpg,1_T,1,T
99480,74390_0_0.jpg,0_T,0,T
59997,398397_1_0.jpg,1_T,1,T
44806,324252_1_1.jpg,1_F,1,F
70532,453065_0_0.jpg,0_T,0,T
1399,10678_0_1.jpg,1_F,1,F
43448,317062_0_0.jpg,0_T,0,T
53948,368548_0_0.jpg,0_T,0,T
36891,285253_1_0.jpg,0_T,0,T
7173,135149_1_0.jpg,0_T,0,T
46843,333571_0_0.jpg,0_T,0,T
3916,119469_0_0.jpg,0_T,0,T
34,100222_0_1.jpg,1_F,1,F
63904,418964_0_0.jpg,0_T,0,T
94945,575649_1_2.jpg,1_F,1,F
7034,134520_1_2.jpg,1_F,1,F
27302,23594_2_0.jpg,0_T,0,T
43731,318541_0_0.jpg,0_T,0,T
57941,388250_0_0.jpg,0_T,0,T
42624,313244_2_0.jpg,0_T,0,T
78701,492851_0_0.jpg,0_T,0,T
31806,258998_0_0.jpg,0_T,0,T
29601,247555_1_0.jpg,0_T,0,T
25606,227178_1_0.jpg,0_T,0,T
91758,560108_0_2.jpg,1_F,1,F
86200,531730_2_0.jpg,0_T,0,T
95581,57878_1_0.jpg,1_T,1,T
93453,568107_0_0.jpg,0_T,0,T
6666,132617_1_0.jpg,0_T,0,T
41362,306902_1_0.jpg,0_T,0,T
4481,122264_4_0.jpg,1_T,1,T
47722,337621_0_0.jpg,1_T,1,T
86386,532583_1_0.jpg,0_T,0,T
102110,87602_1_1.jpg,1_F,1,F
89156,546832_0_1.jpg,1_F,1,F
37677,289033_2_1.jpg,1_F,1,F
30206,251064_1_2.jpg,1_F,1,F
98701,70943_1_0.jpg,0_T,0,T
870,104380_0_0.jpg,0_T,0,T
71028,455658_1_0.jpg,0_T,0,T
82028,510232_0_0.jpg,0_T,0,T
43480,317216_2_0.jpg,0_T,0,T
100254,78451_0_1.jpg,1_F,1,F
86381,532565_1_1.jpg,1_F,1,F
14897,174496_0_1.jpg,1_F,1,F
56935,383267_0_1.jpg,1_F,1,F
37883,290122_4_0.jpg,0_T,0,T
66649,432526_1_0.jpg,1_T,1,T
96616,60624_1_1.jpg,1_F,1,F
42739,313599_2_0.jpg,0_T,0,T
39604,298335_0_0.jpg,0_T,0,T
14530,172276_0_0.jpg,0_T,0,T
75477,476971_1_0.jpg,0_T,0,T
57789,387569_0_0.jpg,0_T,0,T
90788,555245_0_0.jpg,0_T,0,T
89939,5508_1_0.jpg,1_T,1,T
9057,144093_1_0.jpg,0_T,0,T
8809,142985_3_0.jpg,0_T,0,T
51896,358796_2_2.jpg,1_F,1,F
23985,219169_0_0.jpg,0_T,0,T
50374,351157_2_0.jpg,0_T,0,T
79535,496942_0_1.jpg,1_F,1,F
1380,106688_0_0.jpg,0_T,0,T
57649,386876_0_1.jpg,1_F,1,F
87533,538517_4_0.jpg,1_T,1,T
77206,485705_3_0.jpg,0_T,0,T
18028,190133_3_0.jpg,0_T,0,T
6768,133063_3_0.jpg,0_T,0,T
50327,350842_3_0.jpg,0_T,0,T
26747,233064_0_0.jpg,0_T,0,T
80967,504766_1_0.jpg,0_T,0,T
97143,63320_0_0.jpg,0_T,0,T
31499,25743_0_0.jpg,0_T,0,T
57347,385322_0_0.jpg,0_T,0,T
86525,533258_0_1.jpg,1_F,1,F
55126,374448_0_2.jpg,1_F,1,F
67740,43815_0_0.jpg,0_T,0,T
58510,391031_2_0.jpg,0_T,0,T
81546,50772_1_0.jpg,1_T,1,T
67185,435309_0_0.jpg,0_T,0,T
58333,39014_1_0.jpg,0_T,0,T
36399,282855_3_0.jpg,0_T,0,T
3855,119141_0_0.jpg,0_T,0,T
22471,211283_0_1.jpg,1_F,1,F
50148,350075_2_0.jpg,0_T,0,T
10321,150599_0_1.jpg,1_F,1,F
2928,114652_1_0.jpg,0_T,0,T
33700,268734_1_0.jpg,1_T,1,T
27217,235595_0_0.jpg,0_T,0,T
46497,331863_0_0.jpg,0_T,0,T
35737,279415_2_1.jpg,1_F,1,F
39314,29716_0_0.jpg,0_T,0,T
59833,397678_0_0.jpg,1_T,1,T
39958,300086_0_0.jpg,0_T,0,T
24898,223648_1_0.jpg,0_T,0,T
3531,117428_1_0.jpg,0_T,0,T
29799,248789_1_1.jpg,1_F,1,F
91189,557567_0_2.jpg,1_F,1,F
59183,394560_0_1.jpg,1_F,1,F
55403,376045_0_1.jpg,1_F,1,F
73295,466288_3_0.jpg,1_T,1,T
53935,368510_0_0.jpg,0_T,0,T
1620,107686_0_0.jpg,0_T,0,T
10529,151678_0_0.jpg,0_T,0,T
46335,331203_1_0.jpg,0_T,0,T
100689,80385_4_0.jpg,0_T,0,T
83364,517080_0_0.jpg,0_T,0,T
84259,521525_0_0.jpg,0_T,0,T
20271,201111_2_0.jpg,0_T,0,T
82606,513266_6_0.jpg,0_T,0,T
59311,395347_0_1.jpg,1_F,1,F
98080,67697_0_0.jpg,0_T,0,T
41605,308358_1_0.jpg,1_T,1,T
63317,415770_0_2.jpg,1_F,1,F
86411,53263_3_0.jpg,0_T,0,T
61891,408204_2_2.jpg,1_F,1,F
82596,513237_0_0.jpg,0_T,0,T
64892,423777_0_0.jpg,0_T,0,T
38502,293259_3_0.jpg,0_T,0,T
94836,575110_1_1.jpg,1_F,1,F
26769,233121_1_0.jpg,0_T,0,T
44238,321332_0_0.jpg,0_T,0,T
93226,566911_1_0.jpg,0_T,0,T
77031,484593_2_2.jpg,1_F,1,F
12255,160290_1_0.jpg,0_T,0,T
44719,323760_0_0.jpg,0_T,0,T
42177,311192_2_1.jpg,1_F,1,F
56743,382289_0_2.jpg,1_F,1,F
56768,382441_0_0.jpg,0_T,0,T
75816,478553_0_0.jpg,0_T,0,T
74380,471634_0_0.jpg,0_T,0,T
20473,202131_1_0.jpg,0_T,0,T
2519,112619_7_0.jpg,0_T,0,T
100322,78650_0_2.jpg,1_F,1,F
91717,559952_3_0.jpg,0_T,0,T
28416,241396_1_0.jpg,0_T,0,T
7515,136849_0_1.jpg,1_F,1,F
26220,23025_3_2.jpg,1_F,1,F
47273,335433_1_0.jpg,0_T,0,T
81147,505592_0_0.jpg,0_T,0,T
55323,375531_1_2.jpg,1_F,1,F
70626,453611_0_0.jpg,0_T,0,T
92890,565353_1_0.jpg,0_T,0,T
89137,546703_2_0.jpg,1_T,1,T
50953,353976_1_1.jpg,1_F,1,F
100899,81248_0_2.jpg,1_F,1,F
71072,455809_3_0.jpg,0_T,0,T
4840,123964_4_1.jpg,1_F,1,F
2028,109824_1_0.jpg,0_T,0,T
70293,451893_0_0.jpg,0_T,0,T
24829,223295_1_0.jpg,0_T,0,T
3182,115859_2_0.jpg,0_T,0,T
44246,321344_2_0.jpg,0_T,0,T
41411,307158_2_0.jpg,0_T,0,T
75544,477263_5_2.jpg,1_F,1,F
38954,295499_0_0.jpg,1_T,1,T
67171,435267_0_0.jpg,0_T,0,T
17078,185287_0_2.jpg,1_F,1,F
12228,160226_0_0.jpg,1_T,1,T
82414,512394_0_0.jpg,0_T,0,T
71848,45923_3_0.jpg,0_T,0,T
51309,355717_1_0.jpg,1_T,1,T
8582,141947_0_0.jpg,0_T,0,T
20175,200605_1_0.jpg,0_T,0,T
93168,566607_1_0.jpg,0_T,0,T
65264,425582_1_0.jpg,0_T,0,T
18130,190684_2_0.jpg,1_T,1,T
76385,481345_0_0.jpg,0_T,0,T
83098,515638_0_1.jpg,1_F,1,F
26728,232987_0_0.jpg,0_T,0,T
35999,280926_0_0.jpg,0_T,0,T
101130,82554_2_0.jpg,0_T,0,T
13385,166190_0_0.jpg,1_T,1,T
99857,76266_3_0.jpg,0_T,0,T
79111,494968_1_0.jpg,0_T,0,T
60317,400052_2_0.jpg,0_T,0,T
65706,427573_2_2.jpg,1_F,1,F
1852,108892_3_0.jpg,0_T,0,T
41066,305546_2_0.jpg,0_T,0,T
80442,502089_2_0.jpg,0_T,0,T
83832,519376_2_0.jpg,0_T,0,T
90900,555909_1_0.jpg,0_T,0,T
35108,276343_1_0.jpg,0_T,0,T
48164,340174_1_0.jpg,0_T,0,T
92000,561137_1_0.jpg,0_T,0,T
31885,259526_0_0.jpg,0_T,0,T
73904,46927_3_0.jpg,0_T,0,T
8503,141372_0_0.jpg,0_T,0,T
91364,558539_0_0.jpg,0_T,0,T
28573,242361_3_0.jpg,1_T,1,T
73476,467252_0_0.jpg,0_T,0,T
3367,116562_0_0.jpg,0_T,0,T
66542,43193_0_0.jpg,0_T,0,T
53631,366925_5_0.jpg,0_T,0,T
24206,220221_0_1.jpg,1_F,1,F
48927,344043_1_1.jpg,1_F,1,F
655,10342_2_2.jpg,1_F,1,F
79734,497960_4_0.jpg,0_T,0,T
23319,215579_0_0.jpg,0_T,0,T
11467,156506_0_0.jpg,0_T,0,T
40451,302520_2_0.jpg,0_T,0,T
26093,229678_1_0.jpg,0_T,0,T
29608,247603_0_0.jpg,0_T,0,T
47752,337806_0_0.jpg,0_T,0,T
18970,195149_0_2.jpg,1_F,1,F
48399,341290_0_0.jpg,0_T,0,T
86136,531322_0_0.jpg,0_T,0,T
4807,123810_0_0.jpg,1_T,1,T
83566,517947_1_0.jpg,0_T,0,T
40317,301756_1_2.jpg,1_F,1,F
52882,363652_2_2.jpg,1_F,1,F
34562,273288_1_0.jpg,0_T,0,T
58202,389426_1_0.jpg,0_T,0,T
77948,489031_0_0.jpg,0_T,0,T
8586,141947_4_0.jpg,1_T,1,T
100403,79077_0_2.jpg,1_F,1,F
65896,428457_0_1.jpg,1_F,1,F
26811,233292_3_2.jpg,1_F,1,F
67747,438196_4_1.jpg,1_F,1,F
45005,325055_3_0.jpg,0_T,0,T
4684,123155_0_1.jpg,1_F,1,F
41807,309285_4_0.jpg,0_T,0,T
17639,187852_2_1.jpg,1_F,1,F
34323,272027_0_0.jpg,1_T,1,T
22946,213599_0_2.jpg,1_F,1,F
19255,196460_0_0.jpg,0_T,0,T
69319,446984_5_0.jpg,1_T,1,T
30688,253550_1_0.jpg,0_T,0,T
92310,562517_3_0.jpg,1_T,1,T
85212,526523_3_1.jpg,1_F,1,F
52180,360179_2_0.jpg,0_T,0,T
26658,232673_0_0.jpg,0_T,0,T
77661,487665_0_0.jpg,0_T,0,T
65675,427435_2_1.jpg,1_F,1,F
102051,87248_5_2.jpg,1_F,1,F
50493,351621_1_0.jpg,0_T,0,T
78636,492491_1_0.jpg,1_T,1,T
53665,367120_1_0.jpg,0_T,0,T
94817,575029_0_0.jpg,0_T,0,T
11399,156043_0_0.jpg,1_T,1,T
39695,298718_0_0.jpg,0_T,0,T
39059,295952_0_0.jpg,0_T,0,T
36832,284950_0_0.jpg,0_T,0,T
5500,126815_2_0.jpg,0_T,0,T
61344,405271_2_0.jpg,1_T,1,T
62927,413746_1_1.jpg,1_F,1,F
30068,250350_3_0.jpg,0_T,0,T
82016,510150_0_0.jpg,0_T,0,T
14485,172000_1_1.jpg,1_F,1,F
85647,528786_1_0.jpg,0_T,0,T
86811,534736_1_1.jpg,1_F,1,F
92838,565062_2_1.jpg,1_F,1,F
86648,533949_0_0.jpg,0_T,0,T
73091,465257_0_0.jpg,0_T,0,T
77562,487338_0_0.jpg,0_T,0,T
12094,159561_0_0.jpg,0_T,0,T
39452,297819_1_0.jpg,1_T,1,T
67648,437613_1_0.jpg,0_T,0,T
4976,124615_4_0.jpg,1_T,1,T
79620,497343_1_0.jpg,0_T,0,T
13106,164810_0_1.jpg,1_F,1,F
34366,272235_3_0.jpg,0_T,0,T
90716,554823_2_1.jpg,1_F,1,F
101878,8639_0_0.jpg,0_T,0,T
44891,324638_3_1.jpg,1_F,1,F
46730,333067_0_0.jpg,0_T,0,T
16688,183756_2_0.jpg,0_T,0,T
59396,395735_0_0.jpg,0_T,0,T
84492,522667_0_0.jpg,0_T,0,T
42955,31454_0_0.jpg,0_T,0,T
55992,378522_3_0.jpg,0_T,0,T
84160,520979_0_0.jpg,0_T,0,T
48964,344279_1_0.jpg,0_T,0,T
93914,570440_1_1.jpg,1_F,1,F
45785,328730_1_2.jpg,1_F,1,F
76074,479779_2_2.jpg,1_F,1,F
36222,282009_1_0.jpg,0_T,0,T
42230,31142_0_0.jpg,0_T,0,T
34135,271046_0_0.jpg,0_T,0,T
94727,574645_1_1.jpg,1_F,1,F
40525,302823_3_0.jpg,0_T,0,T
11964,15885_1_0.jpg,0_T,0,T
16219,181156_1_0.jpg,1_T,1,T
81073,505265_2_0.jpg,0_T,0,T
31658,258237_0_2.jpg,1_F,1,F
24047,219457_1_0.jpg,0_T,0,T
63609,41729_0_2.jpg,1_F,1,F
58239,389644_4_1.jpg,1_F,1,F
25416,226308_1_0.jpg,0_T,0,T
23789,218037_0_0.jpg,0_T,0,T
10033,149078_1_0.jpg,0_T,0,T
100333,78671_1_0.jpg,1_T,1,T
34017,27037_2_0.jpg,1_T,1,T
24621,222244_3_0.jpg,0_T,0,T
63785,418292_1_2.jpg,1_F,1,F
90955,55629_1_0.jpg,0_T,0,T
33640,268469_0_2.jpg,1_F,1,F
40514,30276_0_0.jpg,0_T,0,T
104086,9797_2_0.jpg,0_T,0,T
59035,393814_2_0.jpg,0_T,0,T
293,101697_1_0.jpg,0_T,0,T
94693,574471_0_0.jpg,0_T,0,T
81208,50578_0_0.jpg,0_T,0,T
85811,529649_0_0.jpg,0_T,0,T
38596,293716_0_0.jpg,1_T,1,T
1351,106557_5_0.jpg,0_T,0,T
18924,19489_0_0.jpg,0_T,0,T
30399,252084_1_0.jpg,1_T,1,T
51399,356154_1_0.jpg,0_T,0,T
26480,231675_1_1.jpg,1_F,1,F
20957,204431_0_1.jpg,1_F,1,F
27526,237137_0_1.jpg,1_F,1,F
42347,311996_1_2.jpg,1_F,1,F
6778,133146_0_0.jpg,0_T,0,T
60459,400880_1_1.jpg,1_F,1,F
25148,224805_2_0.jpg,0_T,0,T
67390,436306_1_1.jpg,1_F,1,F
61157,404292_0_1.jpg,1_F,1,F
1580,107578_0_1.jpg,1_F,1,F
8922,143482_4_0.jpg,1_T,1,T
75543,477263_4_0.jpg,1_T,1,T
54123,369543_0_0.jpg,0_T,0,T
97009,62541_0_2.jpg,1_F,1,F
3979,119750_0_0.jpg,0_T,0,T
1988,10969_0_2.jpg,1_F,1,F
14383,171281_0_2.jpg,1_F,1,F
86432,532734_2_1.jpg,1_F,1,F
51059,354427_0_0.jpg,0_T,0,T
73779,468825_0_2.jpg,1_F,1,F
3479,117179_0_0.jpg,0_T,0,T
94490,573485_1_0.jpg,0_T,0,T
68027,439712_0_0.jpg,0_T,0,T
24018,219315_1_0.jpg,0_T,0,T
59358,395520_9_0.jpg,0_T,0,T
66268,430533_3_0.jpg,0_T,0,T
79266,495692_2_0.jpg,0_T,0,T
95379,577929_0_0.jpg,0_T,0,T
96420,59494_0_0.jpg,0_T,0,T
31451,257165_0_1.jpg,1_F,1,F
37088,286162_0_0.jpg,0_T,0,T
58554,391213_2_0.jpg,0_T,0,T
43001,314757_3_0.jpg,1_T,1,T
26942,233869_1_2.jpg,1_F,1,F
90667,554630_0_0.jpg,0_T,0,T
31933,259793_3_0.jpg,1_T,1,T
90200,55223_3_0.jpg,0_T,0,T
73269,466217_0_0.jpg,0_T,0,T
74717,4731_1_0.jpg,0_T,0,T
53637,366950_0_0.jpg,0_T,0,T
70528,453013_0_0.jpg,0_T,0,T
86055,530913_1_0.jpg,0_T,0,T
84432,522301_0_0.jpg,0_T,0,T
76421,481663_0_1.jpg,1_F,1,F
91488,558917_1_2.jpg,1_F,1,F
60000,398406_1_1.jpg,1_F,1,F
23142,21462_2_0.jpg,1_T,1,T
69020,445098_0_2.jpg,1_F,1,F
55763,377513_2_0.jpg,1_T,1,T
2849,114184_2_0.jpg,0_T,0,T
76328,480948_0_0.jpg,0_T,0,T
11118,154497_4_0.jpg,0_T,0,T
73127,465418_0_0.jpg,0_T,0,T
77300,486118_2_1.jpg,1_F,1,F
84632,523466_0_0.jpg,0_T,0,T
89610,549284_0_1.jpg,1_F,1,F
63284,415611_0_0.jpg,0_T,0,T
28056,239600_0_0.jpg,0_T,0,T
97407,64440_0_0.jpg,0_T,0,T
89134,546702_1_0.jpg,0_T,0,T
5769,128022_0_0.jpg,0_T,0,T
34122,270947_0_0.jpg,1_T,1,T
43914,319690_0_0.jpg,1_T,1,T
39064,295961_1_0.jpg,0_T,0,T
88824,54513_0_0.jpg,0_T,0,T
3737,118542_0_0.jpg,0_T,0,T
19960,199721_0_0.jpg,0_T,0,T
9542,146773_3_0.jpg,0_T,0,T
21781,208075_1_2.jpg,1_F,1,F
93198,56677_0_0.jpg,0_T,0,T
62394,410992_2_0.jpg,0_T,0,T
39982,300179_0_0.jpg,0_T,0,T
82717,513795_0_0.jpg,0_T,0,T
33408,267349_1_0.jpg,0_T,0,T
41662,308543_1_1.jpg,1_F,1,F
38739,29456_4_2.jpg,1_F,1,F
98136,67985_1_2.jpg,1_F,1,F
69487,447724_2_0.jpg,0_T,0,T
7075,134650_0_0.jpg,0_T,0,T
74167,470699_0_0.jpg,1_T,1,T
85114,52596_0_2.jpg,1_F,1,F
7223,135397_4_0.jpg,0_T,0,T
52145,360066_0_0.jpg,1_T,1,T
2214,110926_1_0.jpg,0_T,0,T
14731,173553_1_2.jpg,1_F,1,F
26036,229362_2_0.jpg,0_T,0,T
89,10046_2_0.jpg,0_T,0,T
14386,171284_2_1.jpg,1_F,1,F
38774,294716_4_0.jpg,0_T,0,T
16970,184929_2_0.jpg,0_T,0,T
11377,155939_0_0.jpg,1_T,1,T
61380,405529_0_2.jpg,1_F,1,F
99356,73864_0_1.jpg,1_F,1,F
83037,515390_2_0.jpg,0_T,0,T
64759,423008_2_0.jpg,0_T,0,T
39073,296002_3_0.jpg,0_T,0,T
81332,506311_1_0.jpg,0_T,0,T
30755,253959_3_0.jpg,0_T,0,T
28017,239445_1_0.jpg,0_T,0,T
43941,319902_3_1.jpg,1_F,1,F
58240,389644_5_2.jpg,1_F,1,F
57131,384231_0_0.jpg,0_T,0,T
15084,175479_1_0.jpg,0_T,0,T
32254,26133_0_1.jpg,1_F,1,F
67247,435553_0_0.jpg,0_T,0,T
102838,91766_3_0.jpg,0_T,0,T
21275,205898_0_0.jpg,0_T,0,T
19618,198079_0_2.jpg,1_F,1,F
32776,264121_0_0.jpg,0_T,0,T
82005,510027_2_0.jpg,0_T,0,T
52250,360510_0_0.jpg,0_T,0,T
802,104126_0_0.jpg,0_T,0,T
26238,230321_0_0.jpg,0_T,0,T
66904,433924_0_1.jpg,1_F,1,F
6003,129117_0_0.jpg,0_T,0,T
69258,446557_0_0.jpg,0_T,0,T
2790,113985_1_0.jpg,0_T,0,T
73434,467022_1_0.jpg,0_T,0,T
91382,558596_0_0.jpg,0_T,0,T
11021,154002_0_0.jpg,0_T,0,T
64384,421059_5_0.jpg,0_T,0,T
82640,513449_0_2.jpg,1_F,1,F
37577,288506_0_1.jpg,1_F,1,F
15646,178407_0_0.jpg,0_T,0,T
19219,196307_2_0.jpg,0_T,0,T
40853,30447_0_0.jpg,0_T,0,T
21447,2066_0_0.jpg,0_T,0,T
70182,451337_0_0.jpg,0_T,0,T
80102,500224_0_0.jpg,1_T,1,T
82695,513724_1_0.jpg,0_T,0,T
97562,65206_2_0.jpg,1_T,1,T
11887,158288_2_1.jpg,1_F,1,F
95966,580851_4_0.jpg,0_T,0,T
46633,332654_0_0.jpg,0_T,0,T
102263,88448_0_0.jpg,0_T,0,T
73364,466665_1_0.jpg,0_T,0,T
26010,229318_0_0.jpg,0_T,0,T
104331,99179_4_0.jpg,1_T,1,T
55553,376719_0_2.jpg,1_F,1,F
68962,44474_2_0.jpg,0_T,0,T
93122,56647_1_0.jpg,0_T,0,T
17776,188657_0_2.jpg,1_F,1,F
17167,185687_0_0.jpg,0_T,0,T
6397,131225_0_0.jpg,0_T,0,T
22984,213809_2_0.jpg,1_T,1,T
52537,361994_2_0.jpg,0_T,0,T
78039,489475_4_0.jpg,0_T,0,T
66431,431432_2_0.jpg,0_T,0,T
101591,84866_7_1.jpg,1_F,1,F
4284,121430_0_0.jpg,0_T,0,T
76036,479629_1_0.jpg,0_T,0,T
19293,196706_1_0.jpg,0_T,0,T
99630,75187_0_2.jpg,1_F,1,F
670,103465_1_0.jpg,0_T,0,T
26107,229765_1_2.jpg,1_F,1,F
80248,501006_5_0.jpg,1_T,1,T
16212,181139_3_0.jpg,0_T,0,T
82566,513066_1_2.jpg,1_F,1,F
97756,66085_3_0.jpg,0_T,0,T
99246,73387_1_0.jpg,0_T,0,T
36378,282776_0_0.jpg,0_T,0,T
13513,166985_1_2.jpg,1_F,1,F
4609,122763_0_0.jpg,0_T,0,T
35792,279780_1_0.jpg,0_T,0,T
22531,211546_2_0.jpg,1_T,1,T
89253,547352_0_0.jpg,0_T,0,T
15930,179874_0_0.jpg,0_T,0,T
75132,47548_0_0.jpg,1_T,1,T
8027,139230_2_1.jpg,1_F,1,F
27218,235595_1_0.jpg,0_T,0,T
79443,496434_0_0.jpg,1_T,1,T
102981,92402_0_0.jpg,0_T,0,T
103268,94000_2_0.jpg,0_T,0,T
54830,372966_0_0.jpg,0_T,0,T
97099,63035_1_0.jpg,0_T,0,T
96953,62348_1_0.jpg,0_T,0,T
74928,474256_4_0.jpg,0_T,0,T
26738,233017_0_0.jpg,0_T,0,T
42650,313286_0_0.jpg,0_T,0,T
10406,151229_0_0.jpg,0_T,0,T
83752,518951_1_0.jpg,0_T,0,T
46122,330065_0_2.jpg,1_F,1,F
76142,480153_0_0.jpg,0_T,0,T
35162,276639_3_0.jpg,1_T,1,T
61313,405174_0_0.jpg,0_T,0,T
102336,88845_3_1.jpg,1_F,1,F
8940,143553_0_2.jpg,1_F,1,F
98146,68032_1_0.jpg,0_T,0,T
92198,56187_1_1.jpg,1_F,1,F
113,100564_0_2.jpg,1_F,1,F
24081,219622_1_0.jpg,1_T,1,T
36212,281891_0_0.jpg,0_T,0,T
79540,496977_0_0.jpg,0_T,0,T
75986,479496_5_0.jpg,1_T,1,T
65773,427956_0_0.jpg,0_T,0,T
28799,2434_0_0.jpg,0_T,0,T
91186,557548_2_1.jpg,1_F,1,F
69982,450162_0_2.jpg,1_F,1,F
100162,7794_0_0.jpg,0_T,0,T
22830,213124_0_0.jpg,0_T,0,T
64613,42222_4_0.jpg,0_T,0,T
3176,115776_2_0.jpg,0_T,0,T
45245,326168_4_0.jpg,1_T,1,T
69305,446900_1_2.jpg,1_F,1,F
88407,542_0_0.jpg,0_T,0,T
35815,279871_0_0.jpg,0_T,0,T
26063,22951_0_0.jpg,0_T,0,T
29482,246924_1_0.jpg,0_T,0,T
55472,376385_0_2.jpg,1_F,1,F
91743,560025_1_0.jpg,0_T,0,T
93108,56638_0_0.jpg,0_T,0,T
99944,76802_0_0.jpg,0_T,0,T
24123,219802_0_0.jpg,0_T,0,T
63107,41461_1_0.jpg,0_T,0,T
40198,301195_6_1.jpg,1_F,1,F
103816,96790_2_0.jpg,0_T,0,T
28037,23949_3_0.jpg,1_T,1,T
26638,232592_1_0.jpg,1_T,1,T
62843,413291_0_0.jpg,1_T,1,T
14623,173081_0_0.jpg,0_T,0,T
20681,203171_0_0.jpg,1_T,1,T
50562,351887_2_0.jpg,0_T,0,T
14232,170623_2_0.jpg,0_T,0,T
25653,227439_2_0.jpg,1_T,1,T
103719,96288_0_0.jpg,1_T,1,T
46187,330487_0_1.jpg,1_F,1,F
29940,249676_0_0.jpg,0_T,0,T
58311,390068_2_0.jpg,1_T,1,T
87914,540498_0_2.jpg,1_F,1,F
104230,98642_1_0.jpg,0_T,0,T
74488,472131_1_0.jpg,0_T,0,T
59425,395838_0_0.jpg,0_T,0,T
72314,461543_0_1.jpg,1_F,1,F
89252,547300_1_0.jpg,1_T,1,T
93743,569539_1_0.jpg,0_T,0,T
99825,76130_0_0.jpg,0_T,0,T
59365,395567_0_0.jpg,1_T,1,T
43023,314876_0_0.jpg,1_T,1,T
44700,323682_1_0.jpg,0_T,0,T
11457,156425_1_1.jpg,1_F,1,F
79118,495048_0_0.jpg,0_T,0,T
22673,212381_0_0.jpg,0_T,0,T
69616,448359_0_0.jpg,1_T,1,T
64450,421380_2_0.jpg,1_T,1,T
32226,261235_0_0.jpg,0_T,0,T
92075,561446_0_0.jpg,0_T,0,T
97498,64859_0_0.jpg,0_T,0,T
36934,285421_1_0.jpg,0_T,0,T
52772,363252_1_0.jpg,1_T,1,T
94827,575049_3_0.jpg,1_T,1,T
31819,259029_2_0.jpg,0_T,0,T
77541,487279_0_0.jpg,0_T,0,T
50343,350940_1_2.jpg,1_F,1,F
18409,191995_1_1.jpg,1_F,1,F
20835,203876_1_2.jpg,1_F,1,F
83352,517055_0_0.jpg,1_T,1,T
67214,435445_1_0.jpg,0_T,0,T
40723,303847_2_0.jpg,0_T,0,T
49585,347340_0_2.jpg,1_F,1,F
38025,290981_0_0.jpg,0_T,0,T
22101,209428_2_0.jpg,0_T,0,T
61684,407061_0_1.jpg,1_F,1,F
41197,306288_0_0.jpg,0_T,0,T
19885,199427_0_0.jpg,0_T,0,T
94066,571535_0_0.jpg,0_T,0,T
58080,388976_1_0.jpg,0_T,0,T
90097,551802_0_0.jpg,0_T,0,T
70495,452846_0_0.jpg,0_T,0,T
98003,67373_0_0.jpg,1_T,1,T
96319,58926_2_0.jpg,0_T,0,T
53452,365948_0_0.jpg,1_T,1,T
53628,366925_2_2.jpg,1_F,1,F
95597,578888_2_0.jpg,0_T,0,T
41526,307881_0_2.jpg,1_F,1,F
55719,377352_4_2.jpg,1_F,1,F
89346,547846_0_1.jpg,1_F,1,F
42686,313397_0_2.jpg,1_F,1,F
68296,441240_1_1.jpg,1_F,1,F
48347,341067_0_1.jpg,1_F,1,F
40505,302740_1_0.jpg,0_T,0,T
1133,105576_0_0.jpg,0_T,0,T
76026,479598_1_0.jpg,0_T,0,T
